Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
V0598 Peg,000-BJQ-884,23 33 25.99 +15 22 22.2,Peg,DQ,0.05771,17.8 - 19.3 CV,353.3582916666666,15.372833333333334,ZTF18abtcyai,1.1504778524895685
V0627 Peg,000-BJV-426,21 38 06.63 +26 19 56.0,Peg,UGWZ,0.05452,8.8 - 16.3 V,324.52762499999994,26.33222222222222,ZTF18abctymr,0.8476187706741982
V0650 Peg,000-BJQ-308,22 43 48.48 +08 09 26.9,Peg,UGSU,--,12.5 - 19 V,340.95199999999994,8.157472222222223,ZTF18abtkfvl,0.1257918926741503
V0766 Peg,000-BCX-955,23 38 48.68 +28 19 55.0,Peg,UGSU,0.07824,14.9 - 19.2 CV,354.7028333333333,28.33194444444445,ZTF18abnzaef,0.2216393754624089
1RXS J222335.6+074515,--,22 23 34.16 +07 45 19.3,Peg,UG,--,18.0 - 20.5 B,335.8923333333333,7.755361111111111,ZTF18absywwf,0.871853180823267
ASASSN-13bp,000-BLC-201,22 53 50.52 +33 30 32.5,Peg,UGSU,0.067,15.6 - 21.0 V,343.46049999999997,33.509027777777774,ZTF18abmnmvz,0.1013351274286307
ASASSN-13by,000-BLH-864,22 07 03.58 +05 53 23.9,Peg,UG,--,16.0 - 20.8 CV,331.76491666666664,5.889972222222222,ZTF18admcaor,0.0424777915646113
ASASSN-13cl,000-BLH-793,21 38 05.04 +26 38 19.7,Peg,UG+E,0.20219,15.6 - 18.5 V,324.52099999999996,26.638805555555557,ZTF18abbrixb,0.233309204497291
ASASSN-13cv,000-BLD-344,22 10 25.24 +30 46 05.9,Peg,UGSU,0.060,15.7 - 21.3 V,332.60516666666666,30.768305555555553,ZTF19aacbgrm,0.0987381747189685
ASASSN-14ca,000-BLJ-425,23 53 13.21 +27 42 01.8,Peg,UGSU,--,15.4 - 20.2 V,358.3050416666666,27.7005,ZTF19acftjqb,0.2803877926366462
ASASSN-15mu,000-BLR-247,22 52 33.14 +10 20 25.8,Peg,UG,--,13.6 - 17.9 V,343.1380833333333,10.3405,ZTF18abtxzko,0.1193960243248711
ASASSN-17jb,000-BMJ-566,22 05 42.32 +03 39 17.3,Peg,UG,--,16.4 - 20.7 V,331.4263333333333,3.6548055555555554,ZTF19aazsmoz,0.27849462939221
ASASSN-18rm,000-BMT-040,22 05 21.81 +16 43 17.4,Peg,UG,--,17.1 - 21.4 g,331.3408749999999,16.7215,ZTF18adlyrtm,0.0234077269450257
ASASSN-18um,000-BMT-810,22 48 11.91 +16 14 09.8,Peg,UGSU,--,15.0 - 22.8 CV g,342.049625,16.236055555555556,ZTF18abulqzb,0.3045797247083461
ASASSN-19abj,000-BNH-724,22 02 36.59 +31 46 33.5,Peg,UG,--,16.2 - 20.0 g,330.65245833333336,31.775972222222222,ZTF18aczazge,0.1037761779218156
ASASSN-19ae,000-BMY-083,22 30 07.45 +06 44 52.2,Peg,UG,--,16.8 - 23.0 g,337.5310416666666,6.747833333333333,ZTF19aaasvjv,0.1971411971910441
ASASSN-19pg,000-BND-155,21 27 31.57 +10 30 08.1,Peg,UG,--,16.1 - 20.4 g,321.8815416666666,10.50225,ZTF18abehcso,0.1451760684725864
ASASSN-20fy,000-BNN-049,22 18 31.12 +32 11 35.4,Peg,UG,--,15.5 - <21 g,334.62966666666665,32.19316666666666,ZTF20abdvwut,0.0996429562583388
ASASSN-20gx,000-BNN-906,23 49 30.14 +22 01 29.6,Peg,UGSU/IBWD,--,14.8 - 20.3 g,357.3755833333333,22.02488888888889,ZTF20abgbxco,0.7834869328882484
ASASSN-21gu,000-BNY-773,23 05 46.48 +29 54 14.8,Peg,UG,--,14.8 - 20.7 g,346.4436666666666,29.90411111111111,ZTF21aaxntve,0.5311702908441616
ASASSN-21pf,000-BPC-178,21 41 08.54 +27 50 59.8,Peg,UGWZ,0.0600,13.7 - 22.8 g,325.2855833333333,27.849944444444443,ZTF21abrnmtl,0.114879741317775
ASASSN-21th,000-BPD-677,21 59 46.69 +34 52 18.1,Peg,UG,--,16.0 - 21.9 g,329.9445416666666,34.871694444444444,ZTF21achqakj,0.0310416881636209
ASASSN-21ub,000-BPD-987,21 24 30.69 +17 21 27.2,Peg,UG,--,16.7 - 21.2 g,321.1278749999999,17.357555555555557,ZTF19abfvrrl,0.3062191744642703
ASASSN-22jb,000-BPK-486,23 26 05.79 +33 07 22.3,Peg,UG,--,16.4 - 23: g,351.52412499999997,33.12286111111111,ZTF22aarntxu,0.0530583057390965
ASASSN-V J224812.23+131913.1,--,22 48 12.22 +13 19 12.9,Peg,UGZ,--,14.5 - 16.0 g,342.05091666666664,13.32025,ZTF18admqaga,0.2188513478059533
ATLAS18uen,000-BMV-094,22 31 22.98 +33 30 57.0,Peg,UG,--,15.6 - 22.1 r,337.84574999999995,33.51583333333333,ZTF18admylqw,0.1752752173673243
ATLAS18vmo,000-BPF-518,21 37 12.50 +27 24 08.4,Peg,UG,--,18.3 - 24.2: g,324.3020833333333,27.40233333333333,ZTF18abwvgrl,0.1601216908731864
ATLAS19shs,000-BNG-322,23 10 33.30 +10 41 34.0,Peg,UG,--,17.0 - <22 g,347.63875,10.692777777777778,ZTF19ablwwox,0.047016811610224
ATLAS19szp,000-BNG-321,23 53 43.20 +17 43 54.0,Peg,UG,--,17.5 - <22 CR,358.42999999999995,17.731666666666666,ZTF19abrcfpn,0.092258765992287
ATLAS21bixs,000-BPD-133,22 07 41.87 +17 52 25.0,Peg,UG,--,17.1 - 22.8 g,331.9244583333333,17.87361111111111,ZTF21accbxzk,0.1098779815394488
ATLAS22vgm,000-BPK-671,00 04 58.75 +28 52 19.7,Peg,UG,--,17.0 - 22.5 r o,1.2447916666666663,28.87213888888889,ZTF22aaudmvw,0.1548733157143592
ATLAS22vtc,000-BPK-744,21 28 04.23 +21 27 12.3,Peg,UG,--,15.2 - 22.8: g,322.01762499999995,21.453416666666666,ZTF22aavdxrk,0.1158215621221977
CRTS J220321.3+144606,000-BMQ-536,22 03 21.36 +14 46 07.6,Peg,UG,--,15.5 - 18.8 CV,330.839,14.768777777777778,ZTF18abcxrcp,0.2437451838650462
CSS 080404:213309+155004,000-BJY-017,21 33 09.43 +15 50 04.3,Peg,UG,--,15.7 - 21.0 CV,323.28929166666666,15.834527777777778,ZTF18abnnxyq,0.354116491403072
CSS 080501:223058+210147,--,22 30 58.34 +21 01 46.9,Peg,UG,--,16.7 - 21.0 CV,337.7430833333333,21.029694444444445,ZTF19acxgqjf,0.1259795018651619
CSS 080505:214804+080951,--,21 48 04.45 +08 09 50.4,Peg,UG,--,17.2 - <20 CV,327.01854166666664,8.164,ZTF19abfftfh,0.3723226896463026
CSS 080628:212616+120404,--,21 26 16.44 +12 04 04.1,Peg,UG,--,18.8 - 23.0 CV,321.5685,12.067805555555555,ZTF18absammz,0.6530120760701805
CSS 080923:230115+224111,--,23 01 15.37 +22 41 11.6,Peg,UG,--,16.8 - 21.0 CV,345.3140416666666,22.686555555555557,ZTF18acsxguy,0.6392465961745117
CSS 080930:232619+282650,--,23 26 19.40 +28 26 49.7,Peg,UG,--,16.8 - 20.3 g,351.58083333333326,28.44713888888889,ZTF17aabulyc,0.1930739965425135
CSS 090526:215345+123524,000-BMS-882,21 53 44.68 +12 35 24.0,Peg,UG,--,17.8 - 21.8 r CV,328.4361666666666,12.59,ZTF17aaburzk,0.0291585887465247
CSS 090622:224253+172538,--,22 42 53.43 +17 25 38.0,Peg,UG,--,16.6 - 20.4 CV,340.72262499999994,17.427222222222223,ZTF18abdeymj,0.2410168979205028
CSS 090722:215000+124529,000-BJY-019,21 49 59.94 +12 45 28.5,Peg,UG,--,16.2 - 22.0 CV,327.49974999999995,12.757916666666668,ZTF20aauofwe,0.4981863381517571
CSS 090817:212025+194157,000-BJY-015,21 20 25.15 +19 41 56.8,Peg,UGSU,--,16.7 - 21.8 CV,320.1047916666666,19.69911111111111,ZTF18abywkpv,0.6654010112215588
CSS 090911:221232+160140,000-BJY-059,22 12 31.99 +16 01 40.0,Peg,UGSU,--,14.1 - 20 CV,333.1332916666666,16.02777777777778,ZTF18acaimpi,0.1412177743542637
CSS 090911:223136+180747,--,22 31 35.99 +18 07 46.7,Peg,UG,--,18.2 - <20.2 CV,337.89995833333325,18.129638888888888,ZTF20acohmzr,0.7167716498420984
CSS 090917:221344+173252,000-BKV-303,22 13 44.03 +17 32 52.1,Peg,UG,--,15.8 - 21.0 g,333.43345833333325,17.547805555555556,ZTF18abnygtg,1.3550920598443092
CSS 091019:220450+054852,000-BJW-638,22 04 49.78 +05 48 51.7,Peg,UG,--,14.8 - 20.4 G CV,331.20741666666663,5.814361111111111,ZTF18adblujk,0.1281356959279
CSS 091027:222548+252511,--,22 25 48.04 +25 25 11.1,Peg,UG,--,16.3 - 20.5 G CV,336.4501666666667,25.41975,ZTF18abcoyrf,0.3955502251622108
CSS 091108:231143+204036,000-BJS-203,23 11 42.80 +20 40 35.8,Peg,UGSU,0.08:,15.2 - 21.0 r CV,347.92833333333334,20.67661111111111,ZTF18abwglxa,0.3133248316148972
CSS 091110:224814+331224,--,22 48 14.47 +33 12 24.3,Peg,UG,--,18.1 - <20.6 CV,342.06029166666667,33.20675,ZTF18abheojp,0.7490409562537678
CSS 100404:210954+163052,--,21 09 54.15 +16 30 52.0,Peg,UG,--,16.3 - 18.9 CV,317.4756249999999,16.514444444444443,ZTF18abcosbw,0.137935158741974
CSS 100509:212633+085459,--,21 26 33.30 +08 54 59.4,Peg,UG,--,17.0 - 19.9 CV,321.63875,8.916500000000001,ZTF21abvswhw,0.7094923726580913
CSS 100520:214426+222024,000-BKD-165,21 44 26.43 +22 20 24.7,Peg,UGSU,0.154,14.6 - 17.8 g,326.110125,22.34019444444444,ZTF18abadjtv,0.5430338667295899
CSS 100520:223234+185036,--,22 32 33.71 +18 50 35.4,Peg,UG,--,16.5 - 18.9 CV,338.1404583333333,18.843166666666665,ZTF18abmncyr,1.8927770083525832
CSS 100521:223910+250331,--,22 39 09.82 +25 03 31.1,Peg,UG,--,17.2 - 19.2 CV,339.7909166666666,25.05863888888889,ZTF18abespad,0.3204498096579039
CSS 100521:224754+235522,000-BKQ-237,22 47 53.93 +23 55 21.4,Peg,UG,--,15.2 - 21.7 g,341.97470833333335,23.922611111111113,ZTF21acjbgok,0.106914825403925
CSS 100602:000700+192818,--,00 06 59.66 +19 28 18.0,Peg,UG,--,17.5 - <21.0 CV,1.7485833333333332,19.471666666666664,ZTF18adngwac,0.3621356378565775
CSS 100615:222824+134944,000-BJY-020,22 28 24.10 +13 49 44.3,Peg,UGWZ,--,14.7 - 22.3 V,337.1004166666666,13.82897222222222,ZTF18adlasei,0.1245086534925549
CSS 101010:223019+292849,--,22 30 18.78 +29 28 48.7,Peg,UG,--,18.2 - 21.0 CV,337.57824999999997,29.480194444444443,ZTF18abesovb,0.4725131087845263
CSS 110115:234815+181220,--,23 48 14.72 +18 12 19.6,Peg,UG,--,18.1 - <20.9 CV,357.06133333333327,18.20544444444444,ZTF18acrcczb,0.3295622897374976
CSS 110613:214640+092119,--,21 46 39.97 +09 21 18.8,Peg,UG,--,17.7 - 21.7 r G,326.66654166666666,9.355222222222222,ZTF20abxsdit,0.1224043458803069
CSS 110921:000721+200722,000-BMF-272,00 07 20.79 +20 07 21.8,Peg,UG,--,13.6 - 17.6 CV,1.836625,20.122722222222222,ZTF20aaesoun,0.4377674397430247
CSS 110921:220641+301436,000-BLD-644,22 06 41.06 +30 14 35.7,Peg,UGSU,--,16.9 - 23.0 V CV,331.6710833333333,30.24325,ZTF18abvbqyo,0.1904631041297274
CSS 111004:214738+244554,000-BKF-434,21 47 38.39 +24 45 53.9,Peg,UGSU,0.09273,12.76 - 17.9 CV V,326.9099583333333,24.764972222222223,ZTF18abcsuit,0.3591888945409738
CSS 111004:220019+254551,--,22 00 18.49 +25 45 51.3,Peg,UG,--,17.6 - <20.9 CV,330.0770416666666,25.76425,ZTF18abjuynq,0.2015250179331233
CSS 111024:215033+055535,--,21 50 33.41 +05 55 34.5,Peg,UG,--,17.2 - 19.7 CV,327.6392083333333,5.9262500000000005,ZTF18abvwtcq,0.5349009567420439
CSS 111101:233003+303301,--,23 30 03.03 +30 33 00.4,Peg,UG,--,16.5 - 19.4 G,352.51262499999996,30.55011111111111,ZTF18abvzkly,0.1605929845807914
CSS 120616:224736+250436,000-BKQ-475,22 47 36.40 +25 04 36.3,Peg,UGSU,--,16.9 - 19.5 CV,341.90166666666664,25.07675,ZTF18acehjtj,0.2739631787939505
CSS 120812:221823+344509,000-BKQ-605,22 18 22.85 +34 45 08.5,Peg,UGSU,--,15.2 - 18.5: CV V,334.5952083333333,34.752361111111114,ZTF18abbuvrd,0.1089281344076274
CSS 120921:213555+233644,--,21 35 54.81 +23 36 44.4,Peg,UG,--,16.4 - 20.9 g,323.97837499999997,23.612333333333336,ZTF18abmmzzz,0.2943268711976354
CSS 121005:212625+201948,000-BKS-164,21 26 25.08 +20 19 46.4,Peg,UGER,0.085,15.4 - 20.3 g,321.6045,20.32955555555555,ZTF18aazvajt,0.1223657507836892
CSS 121014:224648+065635,000-BLJ-085,22 46 47.78 +06 56 34.6,Peg,UG,--,15.6 - 19.3 G,341.6990833333333,6.942944444444445,ZTF18abtdyju,0.2832204877373823
CSS 130604:215427+155714,000-BLD-643,21 54 27.19 +15 57 13.1,Peg,AM,0.067293,17.0 - 21.4 CV,328.6132916666666,15.953638888888888,ZTF18abadsmu,0.0744036179262013
CSS 130612:214921+210346,--,21 49 21.18 +21 03 46.0,Peg,UG,--,17.3 - 21.5 CV,327.33824999999996,21.06277777777778,ZTF18abikowt,0.8117000229340161
CSS 130613:211547+161156,--,21 15 47.36 +16 11 55.9,Peg,UG,--,17.3 - 22.3 CV,318.9473333333333,16.19886111111111,ZTF18acxguou,0.600246859870374
CSS 130906:222622+351056,--,22 26 22.48 +35 10 56.4,Peg,UG,--,17.3 - 21.4 CV,336.59366666666665,35.18233333333333,ZTF18abkksvs,0.0225861457228402
CSS 130916:230814+254341,--,23 08 13.57 +25 43 41.0,Peg,UG,--,16.5 - 20.4 G,347.0565416666666,25.728055555555553,ZTF18abumkda,0.7894926849164183
CSS 131214:233546+123448,--,23 35 45.98 +12 34 47.9,Peg,AM,0.1618,17.62 (1.68) CV,353.94158333333326,12.579972222222224,ZTF18abuescl,0.3954188468510914
CSS 140903:234708+305037,--,23 47 08.09 +30 50 36.6,Peg,UG,--,18.1 - 22.3 r,356.7837083333333,30.8435,ZTF18adlvnwy,0.0834409019337618
CSS 140926:215344+321446,--,21 53 44.29 +32 14 46.4,Peg,UG,--,15.9 - 20.5 g,328.4345416666666,32.24622222222222,ZTF18abmnrmj,0.0271451688396007
CSS 141201:215607+254141,--,21 56 07.06 +25 41 41.0,Peg,UG,--,15.5 - 19.5 g,329.02941666666663,25.69472222222222,ZTF18abccsvb,0.1613851718277519
CSS 150619:214123+075953,--,21 41 22.98 +07 59 53.2,Peg,UG,--,18.75 (2.75) CV,325.34574999999995,7.998111111111111,ZTF18abtvszs,0.1481391508207938
CSS 150822:232026+221833,000-BLR-859,23 20 26.22 +22 18 34.2,Peg,UG,--,16.8 CV - 21.1 V,350.1092499999999,22.3095,ZTF18adbmbpl,0.2447700997068245
CSS 151103:223300+315258,000-BLS-859,22 33 00.49 +31 52 57.8,Peg,UG,--,16.8 CV - 22.4 V,338.2520416666666,31.882722222222224,ZTF19acugolq,0.1260169901867372
CSS 151103:224011+102158,000-BLS-858,22 40 11.23 +10 21 57.3,Peg,UG,--,17.9 - 20.9 CV,340.04679166666665,10.365916666666667,ZTF21absrdil,0.2502849639683215
DDE 26,000-BKD-612,22 03 28.21 +30 56 36.3,Peg,UGSU,--,15.5 - 20.9 g,330.8675416666666,30.943416666666668,ZTF18abjuxmo,0.1293099307396124
Gaia16amo,000-BLX-861,22 35 21.93 +33 02 43.9,Peg,UG,--,16.4 - 21.0 g,338.8413749999999,33.04552777777778,ZTF18abcnnfj,0.1776840598389508
Gaia17bgj,000-BMH-474,21 14 00.81 +14 18 49.2,Peg,UG,--,16.1 - 20.7 g,318.503375,14.313666666666668,ZTF18abastzb,0.194948663516063
Gaia17bsv,000-BMJ-704,22 03 02.93 +36 25 33.3,Peg,UG,--,18.2 - 23: g,330.7622083333333,36.425916666666666,ZTF18abskbng,0.0908659062196206
Gaia18avb,000-BMQ-432,21 42 10.95 +21 41 18.3,Peg,UG,--,>18.3 - 22.0 r G,325.545625,21.68841666666667,ZTF21abgythe,0.0848999657202314
Gaia18brv,000-BMS-374,22 15 42.18 +20 22 55.1,Peg,UG,--,17.0 - <22 g,333.92575,20.381972222222224,ZTF18abdptwv,0.140782277867931
Gaia19akm,000-BPF-590,23 58 00.34 +12 44 19.4,Peg,CV,--,18.0 - 21.3 r,359.50141666666656,12.738722222222222,ZTF18abspnfw,0.4206659114139423
Gaia19ewl,000-BNH-515,22 46 26.37 +28 37 22.9,Peg,UG,--,16.5 - 20.6 g,341.609875,28.62302777777778,ZTF19abpnkok,0.2725457309176498
Gaia21apu,000-BNW-078,21 40 58.41 +28 28 38.4,Peg,UG,--,16.8 - 20.0 G,325.24337499999996,28.47733333333333,ZTF18abbujyn,0.0809118000801184
MASTER OT J212903.52+141457.1,000-BLS-510,21 29 03.52 +14 14 57.1,Peg,UG,--,16.8 - <19.7 CR,322.26466666666664,14.249194444444443,ZTF18acbwtqi,0.8748980443371588
MASTER OT J213809.25+212824.0,--,21 38 09.27 +21 28 24.0,Peg,UG,--,16.3 - 21.0 g,324.53862499999997,21.473333333333333,ZTF18abcosdv,0.2905635446172271
MASTER OT J213810.25+254454.2,000-BLY-801,21 38 10.30 +25 44 54.5,Peg,UG,--,18.2 - <22 CR,324.54291666666666,25.748472222222222,ZTF18abxxngn,0.1825616423825368
MASTER OT J213908.79+161240.2,000-BNR-320,21 39 08.80 +16 12 39.9,Peg,UGWZ,0.057:,15.5 - 24.5 r CR,324.7866666666666,16.21108333333333,ZTF20acerdbr,0.4626945281264615
MASTER OT J215433.99+235400.8,000-BLF-611,21 54 33.99 +23 54 00.8,Peg,UG,--,16.1 - 20.1 CR,328.641625,23.900222222222222,ZTF18abqdtes,0.6850992979319531
MASTER OT J222438.99+105729.5,000-BLY-182,22 24 38.98 +10 57 28.3,Peg,UG,--,16.7 - 21.1 r CR,336.1624166666666,10.95786111111111,ZTF19aadoxuz,0.4221566653757789
MASTER OT J222900.37+263705.8,000-BLH-650,22 29 00.37 +26 37 05.8,Peg,UG,--,15.4 - 20 CV V,337.25154166666664,26.618277777777777,ZTF18abzrwlx,0.9781440199769692
MASTER OT J224524.92+211742.0,000-BNP-626,22 45 24.90 +21 17 41.9,Peg,UGWZ,--,17.0 - 24: r CR,341.35374999999993,21.294972222222224,ZTF20abqsrvn,0.246960221940488
MASTER OT J233652.06+130550.8,000-BMJ-156,23 36 52.10 +13 05 50.0,Peg,UG,--,17.1 - 22.0 r CR,354.2170833333333,13.097222222222223,ZTF21aacngji,0.2027867521105833
MASTER OT J234843.23+250250.4,000-BLF-156,23 48 43.14 +25 02 50.1,Peg,UGSU,0.032,14.4 - 20.4 r CR,357.17974999999996,25.04725,ZTF18adibadz,0.3378567761308523
MGAB-V1037,000-BNH-532,21 52 37.76 +13 01 18.7,Peg,UG,--,16.6 - 20.8 g,328.1573333333333,13.021861111111113,ZTF18abccmxg,0.2152387576588436
MGAB-V1040,--,21 59 06.52 +35 24 35.1,Peg,UG,--,16.6 - 21.0 g,329.77716666666663,35.409749999999995,ZTF18abmarqq,0.1823027262936856
MGAB-V255,000-BND-215,00 05 58.72 +29 41 03.9,Peg,NL,--,17.8 - 21.4 g,1.4946666666666664,29.684416666666667,ZTF18adlfzns,0.1510128412722732
MGAB-V3722,--,21 17 05.34 +18 44 53.7,Peg,UG,--,17.8 - 21.3 r,319.27225,18.74825,ZTF18abptyos,0.1911068133230948
MGAB-V3740,--,22 03 48.42 +04 02 32.3,Peg,UG,--,17.7 - 21.3 r,330.95174999999995,4.042305555555555,ZTF18abmdvei,0.2071423079834398
MGAB-V3753,--,22 38 11.04 +26 44 01.7,Peg,UG,--,18.7 - 22.0: r,339.54599999999994,26.733805555555556,ZTF19aawfbhv,0.0212944224019838
MGAB-V3757,--,22 44 41.77 +03 46 15.8,Peg,UG,--,18.3 - 21.4 r,341.17404166666665,3.7710555555555554,ZTF17aabosvt,0.2696709712390374
MGAB-V3773,--,23 48 54.80 +28 25 55.7,Peg,UG,--,19.2 - 22.0 r,357.2283333333333,28.43213888888889,ZTF18achhdup,0.080267074266952
MLS 160925:230456+324304,000-BMB-146,23 04 55.80 +32 43 05.0,Peg,UG,--,17.2 - 23: r R,346.23249999999996,32.71805555555556,ZTF20abasaow,0.3880637059450656
N080829A,000-BLS-496,21 42 54.30 +15 36 42.3,Peg,UGSU,0.063,15.5 - 22.6 V,325.72624999999994,15.61175,ZTF20aauoefo,0.0722128997651549
PS1-13das,000-BNV-918,22 07 28.33 +23 08 26.0,Peg,UG,--,18.1 - 22.5 g,331.86804166666667,23.14055555555555,ZTF18ablgnrw,0.1162286690439363
PTF1 J2152+19,--,21 52 56.10 +19 16 58.1,Peg,AM+E,0.16297506,16.3 - 19.7 CV,328.23374999999993,19.282805555555555,ZTF18abadjvf,1.084736079629994
PTF1 J2224+17,000-BMS-223,22 24 32.48 +17 46 48.7,Peg,UG/DQ,--,17.5 - 20.0 CV,336.1353333333333,17.780194444444444,ZTF18abcoxqj,0.3694827747436858
PTF1 J2313+16,--,23 13 30.83 +16 54 16.8,Peg,AM,0.0567,16.8 - 18.4 r,348.3784583333333,16.904666666666664,ZTF18admesgz,0.2558101896826403
SDSS J214140.43+050730.0,000-BMJ-848,21 41 40.44 +05 07 30.1,Peg,CV+E,0.0528,18.9 - <22.7 V,325.41849999999994,5.1250277777777775,ZTF18admwglu,0.5790588698549439
SDSS J214345.72+051608.7,000-BMS-235,21 43 45.71 +05 16 08.5,Peg,UG,--,17.0 - 21.7 r CV,325.94045833333325,5.269027777777778,ZTF18abnyhfq,0.0542903376792015
SDSS J214354.60+124458.0,000-BFT-069,21 43 54.60 +12 44 57.8,Peg,UGZ/IW,0.126,14.8 - 17.5 V,325.9774999999999,12.749388888888888,ZTF18abecurw,0.059678228230769
SDSS J220818.52+135330.0,--,22 08 18.52 +13 53 30.0,Peg,UGWZ,--,21.33 - ? g,332.0771666666666,13.891666666666666,ZTF18acnizax,0.1770982573578705
SDSS J221900.24+201831.1,--,22 19 00.24 +20 18 31.1,Peg,UG,0.140,19.85 - ? g,334.7509999999999,20.30863888888889,ZTF18abgpssj,0.2003968074284406
SDSS J223252.35+140353.0,000-BDC-578,22 32 52.35 +14 03 53.0,Peg,UG,--,17.2 - 22.4 g,338.218125,14.064722222222224,ZTF20acjtzfs,0.1949971160242092
SDSS J223352.56+225913.4,--,22 33 52.56 +22 59 13.4,Peg,AM,--,19.89 - ? g,338.469,22.987055555555557,ZTF18abccpsl,0.2910995053293863
SDSS J223854.51+053606.8,000-BLZ-130,22 38 54.52 +05 36 06.8,Peg,UG,--,17.4 - 21.5 r,339.7271666666666,5.6018888888888885,ZTF18acsximk,0.419079697105466
SDSS J223958.38+342305.7,000-BJY-022,22 39 58.38 +34 23 05.8,Peg,UG,--,16.4 - 22.5 R,339.99324999999993,34.38494444444444,ZTF23aamtxha,0.3235012225942927
SDSS J224303.82+221456.0,000-BJQ-883,22 43 03.82 +22 14 56.0,Peg,CV,--,17.0 - ? V,340.76591666666656,22.24888888888889,ZTF18abhqdpp,0.2796286870312242
Swift J2218.5+1925,--,22 18 32.76 +19 25 20.5,Peg,AM,0.08996,17.5 - ? R,334.63649999999996,19.422361111111112,ZTF20abasbxw,0.6684888669721483
Swift J2319.4+2619,000-BCY-519,23 19 30.43 +26 15 19.1,Peg,AM,--,15.6 - 20.6 CR,349.8767916666666,26.255305555555555,ZTF18abcqzxh,0.4631026920450413
TCP J21551059+3337252,000-BNY-863,21 55 10.55 +33 37 22.9,Peg,UGSU,--,13.7 - 21.1 g,328.7939583333333,33.62302777777778,ZTF21aaygkfz,0.4513253906831472
TCP J22032951+3544161,000-BPL-729,22 03 29.47 +35 44 17.4,Peg,UGSU,--,13.9 - 22.1 g,330.87279166666667,35.738166666666665,ZTF22abqbabs,0.0119039440081075
TCP J22194001+0452101,000-BNZ-053,22 19 40.12 +04 52 08.8,Peg,UGWZ,--,12.9 - 21.2 g,334.9171666666666,4.869111111111112,ZTF21abbxkuh,0.0215150958855401
TCP J23130812+2337018,000-BKC-326,23 13 08.12 +23 37 01.3,Peg,UGSU,0.069,13.4 - 19.9 V,348.2838333333333,23.61702777777778,ZTF19acwgoya,0.4977120465134057
ZTF18aazvajy,--,21 26 55.57 +20 08 26.3,Peg,UG,--,16.5 - 22 g,321.7315416666666,20.140638888888887,ZTF18aazvajy,0.0747835537647644
ZTF18abaaoaz,--,21 42 34.90 +28 18 16.3,Peg,CV,--,17.0 - 18.5 g,325.6454166666666,28.30452777777778,ZTF18abaaoaz,0.2833205361906898
ZTF18abaphmn,--,21 38 25.68 +27 30 36.0,Peg,CV,--,18.9 - 21.0 g,324.6069999999999,27.51,ZTF18abaphmn,0.1668251857814641
ZTF18abcxifh,--,21 20 46.04 +18 35 52.9,Peg,CV,--,18.8 - 20.8 r,320.19183333333325,18.598027777777776,ZTF18abcxifh,0.2840365188231345
ZTF18abnxioj,--,21 32 59.52 +10 03 58.6,Peg,UG,--,17.0 - 21.7 g,323.248,10.066277777777778,ZTF18abnxioj,0.0286684935268549
ZTF18abnyiwm,--,22 07 21.42 +33 58 02.3,Peg,UG,--,18.5 - 21.5 r,331.83924999999994,33.967305555555555,ZTF18abnyiwm,0.0307358512650574
ZTF18abtpnbb,--,22 16 26.54 +33 46 43.0,Peg,UG,--,17.3 - 21.5 r,334.1105833333333,33.77861111111111,ZTF18abtpnbb,0.3480623119430989
ZTF18abzrgmc,--,22 50 51.83 +19 22 39.9,Peg,CV,--,17.6 - 21.0 r,342.7159583333333,19.37775,ZTF18abzrgmc,0.4017000559819291
ZTF18acxgumg,000-BPM-974,21 27 47.89 +23 36 13.7,Peg,UG,--,17.1 - 22.3 g,321.9495416666666,23.603805555555557,ZTF18acxgumg,0.2468837044415357
ZTF19abxxccu,--,21 21 20.69 +19 47 02.0,Peg,UG,--,17.2 - 20.5 g,320.33620833333333,19.78388888888889,ZTF19abxxccu,0.1687675338226568
ZTF21acahuzg,000-BPC-871,22 26 58.80 +22 54 48.1,Peg,UG,--,15.1 - 22.2 g,336.74499999999995,22.913361111111108,ZTF21acahuzg,0.2014546898842419
ZTF22abfjnpj,000-BPL-193,22 28 43.42 +19 32 35.0,Peg,UGSU,--,13.1 - 21.5 g,337.18091666666663,19.54305555555556,ZTF22abfjnpj,0.0622353554440698
V Per,000-BCW-747,02 01 53.92 +56 44 03.5,Per,N+E,0.107123474,4.0 - <17.5 p,30.47466666666666,56.73430555555556,ZTF18aaadsqs,0.1849011181486694
TZ Per,000-BBD-601,02 13 50.96 +58 22 52.3,Per,UGZ,0.262906,12.0 - 15.6 V,33.46233333333333,58.381194444444446,ZTF17aaarlwe,0.1394676294557919
UV Per,000-BBD-531,02 10 08.27 +57 11 20.9,Per,UGSU,0.06489,11.0 - 18.2 V,32.53445833333333,57.18913888888888,ZTF17aabgzgb,0.1762427052170909
FO Per,000-BBG-622,04 08 34.95 +51 14 48.3,Per,UG,0.1719,11.8 - 16 V,62.145624999999995,51.24675,ZTF19acuoybf,0.2519215070408311
FY Per,000-BBH-291,04 41 56.63 +50 42 36.0,Per,NL/VY,0.2584,11.9 - 14.5 V,70.48595833333333,50.71,ZTF18aabtynl,0.3242013162302651
